file_name;label;binary_label;detector_label;subset
vacia/NOANIMAL_ZOO_1_4/37_20201116__10905_.JPG;vacia;0;0;test
vacia/NOANIMAL_ZOO_1_4/43_20201217__2322_.JPG;vacia;0;0;train
humanovehiculo/humanovehiculo_PNC_2014_manuel/c7590IM000002.JPG;animal;1;1;train
leporido/Lagomorpha1__diego_2_rev_donana/17_20201026__25_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/10_20201117__6020_.JPG;animal;1;1;train
caballo/HORSE_ZOO_5_6_7_9/15_20210219__4583___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
lince/Lince_a_Linces2_Leo_JC/lince122__125_.JPG;animal;1;1;train
cervidae/deer_CaltechCameraTrap/59a94b86-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;test
meloncillo/Meloncillo_PEPE_IREC_JC/IMAG0241.JPG;animal;1;1;train
zorro/REDFOX_ZOO_5_6_7_9/2_20210219__149___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;test
leporido/conejo_Paco_Carro_JC/PICT0231.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/4_20210117__2505_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/24_20210318__3405_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam23agosto2015_20150806_052036_img_0240.jpg;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/34_20210115__8553_.JPG;vacia;0;0;validation
vacia/NOANIMAL_ZOO_1_4/34_20210115__3503_.JPG;vacia;0;0;train
meloncillo/3_Meloncillo_PEPE_IREC_JC/IMAG0047__2_.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_1_4/15_20210117__11268_.JPG;vacia;0;0;train
cervidae/ciervo_simone_2/37_20201024__2298_.JPG;animal;1;1;train
caballo/caballos_alumno_AM/caballos_alumno_AM/2_20201215__6132_.JPG;animal;1;1;validation
cervidae/ciervo_Javi_3_JC/21_20201025__167_.JPG;animal;1;1;train
gato_domestico/gato_WellingtonCameraTraps_SS/05121505132608885103.JPG;animal;1;1;train
leporido/rabbit_CaltechCameraTrap_ME/589e682e-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/2_20210319__8066_.JPG;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/21_20210418__2525_.JPG;animal;1;1;validation
leporido/2_conejo_WellingtonCameraTraps_SS/111016113026021cs142.JPG;animal;1;1;train
vacia/vacia_WellingtonCameraTraps_SS/25091507183201940156.JPG;vacia;0;1;train
vacia/NOANIMAL_ZOO_1_4/6_20201116__2423_.JPG;vacia;0;0;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/35_20210114__2713_.JPG;animal;1;1;validation
cervidae/Ciervo_PNC_2014_JC/c7180IM000053.JPG;animal;1;1;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/15_20201215__3798_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/palau_cam09a12132018_20180830_120000_rcnx0135.jpg;vacia;0;0;train
perro/dog_caltechCameraTraps/59baca66-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
leporido/rabbit_CaltechCameraTrap_ME/5975141f-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/7_20210115__1629_.JPG;vacia;0;0;validation
vacia/empty_IslandConservationCameraTraps/micronesia_cam16april2019_20190414_141003_rcnx0258.jpg;vacia;0;0;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/37_20210115__2565_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/20_20210319__8076_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/8_20210219__1249___2021_04_15_06_16_22_UTC_.JPG;vacia;0;0;train
zorro/Zorro_PNC_2014_JC/c22334IM000130.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/24_20210418__8788_.JPG;vacia;0;0;train
vacia/SnampshotEnonkishu/ENO_S1_D03_R1_IMAG3426.JPG;vacia;0;0;train
leporido/rabbit_IslandConservationCameraTraps/chile_frances022013_23042013110641.jpg;animal;1;1;test
cervidae/2_ciervo_simone_2/37_20201024__8759_.JPG;animal;1;1;validation
vaca/cow_CaltechCameraTrap/588f6617-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
micromamiferos/micromamiferos_Paco_Carro_JC/IMG_0009__4_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1826julio2015_20150708_115436_img_1683.jpg;vacia;0;0;test
tejon/tejon_alumno_2_AM_JC/STC_0071_frame040.jpg;animal;1;1;validation
jabali/WILDBOAR_ZOO_1_4/28_20201019__1499_.JPG;animal;1;1;train
ave/bird_CaltechCameraTrap/59c99edf-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/15_20210219__7107___2021_04_15_06_16_22_UTC_.JPG;vacia;0;0;train
caballo/HORSE_ZOO_1_4/15_20210117__13059_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1125abril2015_20150415_160103_img_1518.jpg;vacia;0;0;test
vaca/COW_ZOO_5_6_7_9/21_20210418__842_.JPG;animal;1;1;validation
vacia/NOANIMAL_ZOO_1_4/7_20210115__3648_.JPG;vacia;0;1;train
vacia/NOANIMAL_ZOO_1_4/6_20201812__8878_.JPG;vacia;0;0;validation
gato_domestico/gato_WellingtonCameraTraps_SS/2904152237000237S061.JPG;animal;1;1;train
micromamiferos/Small_rodent_mammalWeb/41794.jpg;animal;1;0;test
vacia/vacias_PNM_2013-O_ISAAC/f11926IM000092.JPG;vacia;0;0;test
gato_domestico/gato_WellingtonCameraTraps_SS/2005151216320379L133.JPG;animal;1;1;train
vaca/cow_CaltechCameraTrap/592c4ba4-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/puertorico_16_20150429_214850_img_0803.jpg;vacia;0;0;train
humanovehiculo/humanovehiculo_vacias_humanos_PNC_2012_ME/a14076IM000004.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/ecuador1_cam1612_20150607_204843_img_0991.jpg;vacia;0;0;train
leporido/conejo_Paco_Carro_JC/PICT2043.JPG;animal;1;1;validation
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/21_20201025__3015_.JPG;animal;1;1;train
cervidae/ciervo_PNC_2014_ISAAC/c30050IM000100.JPG;animal;1;1;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/5_20210219__862___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;test
vacia/SnampshotEnonkishu/ENO_S1_D03_R1_IMAG2148.JPG;vacia;0;0;validation
vaca/COW_ZOO_5_6_7_9/21_20210418__4100_.JPG;animal;1;1;test
jabali/WILDBOAR_ZOO_1_4/24_20201117__51_.JPG;animal;1;1;train
zorro/zorro_PNC_2013-I_RED_ME/8918IM000024.JPG;animal;1;1;train
vacia/empty_caltechCameraTraps/59941dbb-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0;1;train
vacia/vacia_Paco_Carro_JC/MDGC0216.JPG;vacia;0;0;validation
gato_domestico/gato_WellingtonCameraTraps_SS/311016123028031cs122.JPG;animal;1;1;train
ave/ave_ave_WellingtonCameraTraps_SS/020116131516018bs023.JPG;animal;1;1;train
ave/ave_ave_WellingtonCameraTraps_SS/070916095330034bs536.JPG;animal;1;1;train
vaca/2_Vaca_Paco_Carro_camarasliron_4_2_PASADAS_POR_LA_RED_JC/PICT0108.JPG;animal;1;1;train
tejon/Tejon_PEPE_IREC_JC/IMAG1880__2_.JPG;animal;1;1;train
ave/bird_CaltechCameraTrap/588718de-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
mapache/raccoon_CaltechCameraTrap_ME/58c034b3-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/13_20210218__589___2021_04_15_06_16_22_UTC_.JPG;vacia;0;0;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/18_20201024__482_.JPG;animal;1;1;validation
ave/ave_PNC_2014_manuel/c19620IMAG0182.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_1_4/7_20210115__2627_.JPG;vacia;0;1;validation
vacia/vacia_alumno_AM_2/10_20201019__7008_.JPG;vacia;0;0;train
humanovehiculo/car_CaltechCameraTrap_ME/vehiculo/59452b2a-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
meloncillo/Meloncillo_PEPE_IREC_JC/IMAG0083__3_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/25_20210417__17054_.JPG;vacia;0;0;validation
vacia/empty_SnapshotMountainZebra/MTZ_S1_G04_R3_IMAG1138.JPG;vacia;0;0;validation
cervidae/ciervo_Javi_3_JC/21_20201025__2280_.JPG;animal;1;1;train
humanovehiculo/humano_vehiculo_PNC_2013-I_ISAAC/1456IM000014.JPG;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/49_20210418__2196_.JPG;animal;1;1;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D05_R1_IMAG0685.JPG;vacia;0;0;train
vacia/SnampshotEnonkishu/ENO_S1_D06_R1_IMAG2754.JPG;vacia;0;1;train
cervidae/2_ciervo_simone_2/34_20201024__2846_.JPG;animal;1;1;validation
gato_domestico/gato_WellingtonCameraTraps_SS/29111512175802859191.JPG;animal;1;1;train
caballo/HORSE_ZOO_1_4/38_20201117__1270_.JPG;animal;1;1;train
cervidae/ciervo_simone_2/36_20201019__1839_.JPG;animal;1;1;test
humanovehiculo/HUMANORVEHICLE_ZOO_1_4/18_20210115__598_.JPG;animal;1;1;validation
jabali/jabali_javi_JC/37_20201024__8296_.JPG;animal;1;1;train
cervidae/ciervo_Paco_Carro_JC/MDGC0396.JPG;animal;1;1;test
cervidae/ciervo_PNC_2012_ISAAC/a13698IM000125.JPG;animal;1;0;test
meloncillo/Meloncillo_alumno_2_AM_JC/Herich_10_frame220.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/25_20210417__2240_.JPG;vacia;0;0;train
vacia/Vacio__diego_2_rev_donana/12_20201025__191_.JPG;vacia;0;0;train
leporido/Rabbit_mammalWeb/162698.jpg;animal;1;1;train
caballo/HORSE_ZOO_5_6_7_9/15_20210219__3087___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/24_20210418__7100_.JPG;vacia;0;0;train
gato_domestico/cat_IslandConservationCameraTraps/chile_vaqueria2013_0712201250956.jpg;animal;1;1;validation
gato_domestico/cat_IslandConservationCameraTraps/palau_cam02a12132018_20180926_200520_rcnx0657.jpg;animal;1;1;train
vacia/empty_SnapshotCamdeboo/CDB_S1_E03_R2_IMAG0460.JPG;vacia;0;0;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/18_unknowndate__1423_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/38_20210117__531_.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/4_20210117__3975_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/micronesia_cam04_cam04june2019_20190608230503_rcnx0072.jpg;vacia;0;0;test
lince/Lince_a_Linces2_Leo_JC/lince123__110_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/42_20210418__252_.JPG;vacia;0;1;train
jabali/WILDBOAR_ZOO_1_4/37_20201116__635_.JPG;animal;1;1;train
gato_domestico/cat_IslandConservationCameraTraps/palau_cam13a12132018_20180924_145402_rcnx0552.jpg;animal;1;1;train
cervidae/ciervo_PNM_2012_ISAAC/d3483IM000044.JPG;animal;1;1;train
cervidae/deer_CaltechCameraTrap/59cb397a-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
micromamiferos/micromamiferos_fotosManuelEmilio20200912/IMG_0683.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/11_20210615__6136_.JPG;vacia;0;1;train
leporido/rabbit_CaltechCameraTrap_ME/589e660f-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
ave/ave_ave_WellingtonCameraTraps_SS/240716105026003b5351.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_1_4/6_20201116__6582_.JPG;vacia;0;0;test
vacia/NOANIMAL_ZOO_5_6_7_9/24_20210318__6053_.JPG;vacia;0;0;test
vacia/empty_IslandConservationCameraTraps/ecuador1_ic1611_20150101_000003_img_1959.jpg;vacia;0;0;train
caballo/caballos_alumno_AM/caballos_alumno_AM/2_20201215__6123_.JPG;animal;1;1;test
micromamiferos/rat_IslandConservationCameraTraps/micronesia_cam06_cam06june2019_pig_20190629200351_1768.jpg;animal;1;1;validation
humanovehiculo/HUMANORVEHICLE_ZOO_5_6_7_9/19_20210618__5404_.JPG;animal;1;1;test
vaca/cow_CaltechCameraTrap/59484456-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/11_20210114__418_.JPG;animal;1;1;validation
vaca/COW_ZOO_5_6_7_9/21_20210318__14319_.JPG;animal;1;1;train
leporido/Rabbit_mammalWeb/33361.jpg;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/25_20210417__7944_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/34_20210115__2131_.JPG;vacia;0;0;train
vaca/cow_IslandConservationCameraTraps/dominicanrepublic_cam1025abril2015_20150331_090023_img_0042.jpg;animal;1;1;train
leporido/conejo_WellingtonCameraTraps_SS/121116092158021bl213.JPG;animal;1;1;train
leporido/rabbit_CaltechCameraTrap_ME/59452b8e-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
cervidae/ciervo_PNC_2014_ISAAC/c27634IM000108.JPG;animal;1;1;validation
vacia/NOANIMAL_ZOO_1_4/6_20201812__12163_.JPG;vacia;0;0;train
gineta/gineta_PNC_2013-I_ISAAC/9611IM000086.JPG;animal;1;1;train
vaca/cow_CaltechCameraTrap/59484675-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;test
vacia/NOANIMAL_ZOO_5_6_7_9/5_20210417__1275_.JPG;vacia;0;0;test
vacia/empty_IslandConservationCameraTraps/ecuador1_ic1611_20150101_000003_img_2389.jpg;vacia;0;0;train
leporido/2_conejo_Paco_Carro_JC/PICT1072.JPG;animal;1;1;train
leporido/conejo_leo_donana/0003577.JPG;animal;1;1;train
ave/bird_CaltechCameraTrap/5987b398-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
leporido/conejo_Paco_Carro_JC/PICT0640.JPG;animal;1;1;validation
leporido/2_conejo_Paco_Carro_JC/PICT1385.JPG;animal;1;1;test
jabali/WILDBOAR_ZOO_1_4/20_20210115__22_.JPG;animal;1;1;train
humanovehiculo/humanovehiculo_PNM_2013-I_ME/e216IM000044.JPG;animal;1;1;train
cervidae/ciervo_PNC_2014_ISAAC/c23842IMAG0170.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_1_4/4_20210117__4020_.JPG;vacia;0;0;test
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210618__16301_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/26_20201020__6980_.JPG;vacia;0;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/24_20210418__6091_.JPG;vacia;0;0;train
vacia/empty_caltechCameraTraps/59e77e05-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0;0;train
ave/Chicken_ena24/6451.jpg;animal;1;1;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/37_20201215__802_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/37_20201116__14683_.JPG;vacia;0;1;train
vacia/Nothing_mammalWeb/74089.jpg;vacia;0;0;validation
ave/green_heron_IslandConservationCameraTraps/dominicanrepublic_cam11801agosto2017_20170623_144230_img_0042.jpg;animal;1;1;train
zorro/zorro_vacias_humanos_PNC_2012_ME/a17761IM000037.JPG;animal;1;1;train
ave/ave_PNC_2013-O_RED_ISAAC/b6384FILE0075.JPG;animal;1;1;train
ave/Mirlo_PNC_2014_JC/c8740IM000042.JPG;animal;1;1;test
ave/birdother_SnapshotCamdeboo/CDB_S1_B06_R1_IMAG0156.JPG;animal;1;1;test
ave/ave_Soraya_Padilla_Alumno_1_TH/STC_0050_frame020.jpg;animal;1;1;test
vaca/cow_CaltechCameraTrap/58a6e902-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/21_20210114__1099_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/24_20210418__9402_.JPG;vacia;0;0;train
leporido/rabbit_IslandConservationCameraTraps/chile_piedra012013_19012013233832.jpg;animal;1;1;test
cervidae/5_ciervo_simone_2/34_20201024__5657_.JPG;animal;1;1;train
mapache/raccoon_CaltechCameraTrap_ME/58f1096f-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/50_20210616__12058_.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_5_6_7_9/32_20210417__10126_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/8_20210219__395___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;validation
lince/Lince_a_Linces2_Leo_JC/Lince53__102_.JPG;animal;1;1;train
cervidae/cervidae_buscar_cab_isaac_sin_contar/9_20201118__986_.JPG;animal;1;1;train
vaca/COW_ZOO_1_4/21_20201217__3282_.JPG;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/39_20210417__1917_.JPG;animal;1;1;validation
vaca/COW_ZOO_1_4/35_20210114__351_.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/29_20201023__485_.JPG;animal;1;1;train
vacia/vacia_alumno_AM_2/15_20201024__3256_.JPG;vacia;0;1;train
vacia/SnampshotEnonkishu/ENO_S1_D06_R1_IMAG1135.JPG;vacia;0;1;train
humanovehiculo/humanovehiculo_PNM_2013-I_ME/e331IM000049.JPG;animal;1;1;validation
humanovehiculo/HUMANORVEHICLE_ZOO_1_4/33_20201025__352_.JPG;animal;1;1;validation
leporido/rabbit_IslandConservationCameraTraps/chile_frances022013_31052013132020.jpg;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/37_20201024__522_.JPG;animal;1;1;validation
zorro/zorro_PNC_2013-I_RED_ME/686IM000106.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210408__16445_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/15_20201024__3522_.JPG;vacia;0;1;train
tejon/Badger_mammalWeb/20806.jpg;animal;1;1;train
vacia/vacias_PNC_2013-I_ISAAC/7173IM000164.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/25_20210417__5317_.JPG;vacia;0;0;validation
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/15_20201215__990_.JPG;animal;1;1;validation
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/15_20210219__1990___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/28_20210219__929___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;train
ave/OTHERSPECIES_ZOO_5_6_7_9/50_20210417__79_.JPG;animal;1;1;train
caballo/caballos_javier_JC/2_20201117__618_.JPG;animal;1;1;test
vacia/SnampshotEnonkishu/ENO_S1_D03_R1_IMAG3169.JPG;vacia;0;0;train
mapache/raccoon_CaltechCameraTrap_ME/5a116da6-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/50_20210616__12129_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/6_20201812__11378_.JPG;vacia;0;0;validation
leporido/LEPORIDRABBITORHARE_ZOO_1_4/6_20201023__2725_.JPG;animal;1;1;train
zorro/zorro_PNC_2013-I_ME/5088IM000016.JPG;animal;1;1;test
gato_domestico/cat_IslandConservationCameraTraps/puertorico_18_20150306_074014_img_0332.jpg;animal;1;1;train
humanovehiculo/humano_vehiculo_PNM_2013-O_ISAAC/f49IM000009.JPG;animal;1;1;test
vacia/empty_caltechCameraTraps/59b7a60d-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0;0;train
ave/OTHERSPECIES_ZOO_5_6_7_9/38_20210618__1317_.JPG;animal;1;1;train
vacia/vacia_alumno_1_TH/Ave__6__frame140.jpg;vacia;0;1;train
vacia/empty_IslandConservationCameraTraps/ecuador1_ic1611_20150101_000001_img_1073.jpg;vacia;0;0;train
jabali/jabali_PNC_2013-I_RED_ME/2402IM000041.JPG;animal;1;1;train
jabali/WILDBOAR_ZOO_1_4/37_20201116__12701_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/16_20210615__21_.JPG;animal;1;1;test
humanovehiculo/humanovehiculo_PNC_2014_manuel/c9823IM000003.JPG;animal;1;1;train
humanovehiculo/HUMANORVEHICLE_ZOO_5_6_7_9/47_20210404__9_.JPG;animal;1;1;validation
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1125abril2015_20150419_171352_img_1968.jpg;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/6_20201812__10123_.JPG;vacia;0;0;train
vaca/cow_CaltechCameraTrap/590d2b0b-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
vacia/vacias_ME_CASA/IMG_0498.JPG;vacia;0;0;test
vacia/empty_SnapshotMountainZebra/MTZ_S1_C06_R3_IMAG1206.JPG;vacia;0;1;train
jabali/WILDBOAR_ZOO_1_4/24_20201117__139_.JPG;animal;1;1;train
humanovehiculo/HUMANORVEHICLE_ZOO_5_6_7_9/21_20210318__14065_.JPG;animal;1;1;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/28_20210417__1720_.JPG;animal;1;1;train
cervidae/Ciervo_PNC_2014_JC/c23639IM000054.JPG;animal;1;1;train
cervidae/gamo_Javi_3_JC/21_20201025__263_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/21_20201025__3972_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/26_20201020__18631_.JPG;vacia;0;0;train
mapache/raccoon_CaltechCameraTrap_ME/58ce3ecd-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;train
vacia/vacias_1_de_2_PNC_2012_ISAAC/a45269IM000518.JPG;vacia;0;1;train
perro/perros_ME_CASA/IMG_0346.JPG;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/2_20210219__1439___2021_04_15_06_16_22_UTC_.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_5_6_7_9/25_20210417__14250_.JPG;vacia;0;0;test
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/28_20210615__1138_.JPG;animal;1;1;test
zorro/Zorro_PNC_2014_JC/c25930IM000146.JPG;animal;1;1;validation
vaca/cow_CaltechCameraTrap/58f4242d-23d2-11e8-a6a3-ec086b02610b.jpg;animal;1;1;validation
vacia/NOANIMAL_ZOO_5_6_7_9/2_20210618__18952_.JPG;vacia;0;0;train
cervidae/ciervo_simone_2/34_20201024__3565_.JPG;animal;1;1;test
gineta/gineta_PNM_2013-O_ISAAC/f8199IM000072.JPG;animal;1;1;test
cervidae/ciervo_PNC_2013-O_RED_ISAAC/b16368IM000628.JPG;animal;1;1;train
vacia/cielo_alumno_2_2_TH/30_20201021__15142_.JPG;vacia;0;0;train
vacia/vacias_1_de_2_PNC_2012_ISAAC/a41140IM000420.JPG;vacia;0;0;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1826julio2015_20150624_133749_img_0125.jpg;vacia;0;0;train
ave/ave_ave_WellingtonCameraTraps_SS/030716084454043a7513.JPG;animal;1;1;train
cervidae/ciervo_PNM_2012_ME/d10516IM000582.JPG;animal;1;1;train
vaca/COW_ZOO_5_6_7_9/17_20210318__166_.JPG;animal;1;1;train
vacia/NOANIMAL_ZOO_1_4/26_20201020__3165_.JPG;vacia;0;1;validation
cervidae/ciervo_Javi_3_JC/30_20201021__87_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam0425abril2015_20130827_043351_sunp6467.jpg;vacia;0;0;test
zorro/zorro_PNM_2012_ME/d10536IM000603.JPG;animal;1;1;train
cervidae/ciervo_PNC_2013-O_RED_ISAAC/b16147IM000394.JPG;animal;1;1;train
leporido/2_conejo_Paco_Carro_JC/PICT0232.JPG;animal;1;1;validation
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/2_20201117__3121_.JPG;animal;1;1;train
vacia/vacia_alumno_2_AM_JC/DSCF0255_frame270.jpg;vacia;0;0;test
zorro/zorro_Leo_Otra_fauna_PASADA_POR_LA_RED_JC/Otrafauna__686_.JPG;animal;1;1;train
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/9_20210114__780_.JPG;animal;1;1;train
ave/ave_Soraya_Padilla_Alumno_1_TH/STC_0060_frame140.jpg;animal;1;1;validation
cervidae/CERVIDREDORFALLOWDEER_ZOO_5_6_7_9/28_20210615__2819_.JPG;animal;1;1;train
vacia/vacia_ss/36_20201019__993_.JPG;vacia;0;0;train
vacia/empty_SnapshotMountainZebra/MTZ_S1_D07_R1_IMAG0266.JPG;vacia;0;1;test
lince/Lince_a_Linces2_Leo_JC/lince81__11_.JPG;animal;1;1;validation
cervidae/cervidae_ME_rev_1_donana/21_20201025__3818_.JPG;animal;1;1;test
garduna/Garduna_PNC_2014_JC/c25215IM000049.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam1025abril2015_20150424_083731_img_0062.jpg;vacia;0;1;train
vacia/vacia_alumno_1_TH/Ave__7__frame140.jpg;vacia;0;0;train
vacia/empty_IslandConservationCameraTraps/ecuador1_cam1612_20150502_182026_img_0531.jpg;vacia;0;0;train
jabali/WILDBOAR_ZOO_1_4/37_20201116__2341_.JPG;animal;1;1;test
vacia/NOANIMAL_ZOO_5_6_7_9/50_20210408__19859_.JPG;vacia;0;1;train
vacia/vacias_PNM_2013-O_ISAAC/f3447IMAG0328.JPG;vacia;0;0;validation
vacia/NOANIMAL_ZOO_1_4/6_20201116__4518_.JPG;vacia;0;0;validation
cervidae/CERVIDREDORFALLOWDEER_ZOO_1_4/28_20201019__478_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/ecuador2_ic1607_20150122_064059_img_1060.jpg;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/26_20201020__1198_.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_5_6_7_9/31_20210615__4679_.JPG;vacia;0;0;test
gato_domestico/gato_WellingtonCameraTraps_SS/0205150948340242L241.JPG;animal;1;1;validation
vacia/empty_SnapshotMountainZebra/MTZ_S1_D06_R1_IMAG2679.JPG;vacia;0;0;train
vacia/NOANIMAL_ZOO_1_4/6_20201812__14132_.JPG;vacia;0;0;train
tejon/Tejon_PEPE_IREC_JC/IMAG0078__2_.JPG;animal;1;1;train
vacia/empty_IslandConservationCameraTraps/dominicanrepublic_cam0425abril2015_20130825_055450_sunp5750.jpg;vacia;0;0;train
